Edad,Sexo,Estatura,Peso,DiasDeporte
23,mujer,168,61.7,0
20,mujer,177.7,60.9,0
4,hombre,101.3,2,7
9,hombre,133.2,24.1,5
52,mujer,165.2,71.5,0
37,hombre,168.5,87.8,0
7,hombre,132.1,26.9,0
46,hombre,176.3,54.8,3
80,mujer,158.5,65.4,5
35,hombre,177.9,89.1,0
47,hombre,184.1,96.2,5
19,mujer,153,54.4,4
25,hombre,182.6,104.5,5
70,mujer,157.8,92.1,3
30,mujer,153.9,87.6,0
12,mujer,155.5,43.5,0
63,hombre,172.1,87.3,0
13,hombre,165.4,54,0
4,mujer,107,16.6,0
13,hombre,156,55.1,0
1,hombre,NA,7.699999999999999,2
43,mujer,166.5,64.3,5
0,hombre,NA,9.3,0
42,mujer,157.9,74.3,2
1,mujer,NA,12.7,0
24,mujer,174.1,75.9,0
0,mujer,NA,0.5,5
49,mujer,155.7,60.3,0
23,mujer,162.4,49.3,0
46,mujer,168.4,66.8,6
80,mujer,146.5,42.5,0
20,mujer,169.2,81.4,0
51,mujer,163.9,46.1,4
53,mujer,154.8,69.1,0
30,mujer,166.9,60.400000000000006,5
24,hombre,167.3,79.5,0
11,hombre,158.4,42.7,7
37,mujer,155.5,70.3,2
8,hombre,130.1,27.8,0
60,hombre,177.1,69.2,0
73,hombre,173.6,74.4,0
23,hombre,179.2,92,3
65,mujer,165.8,75.5,0
16,hombre,167.7,67.9,0
14,mujer,157.8,58.1,0
20,mujer,168.1,45,3
36,mujer,154.6,69.7,2
55,mujer,NA,NA,0
11,mujer,162.3,81.4,0
9,mujer,129.3,28.8,0
80,mujer,161.3,55.2,7
18,mujer,157.4,47.8,7
80,mujer,158.3,58.1,0
55,mujer,163.6,65.2,3
25,mujer,167.6,98.3,2
44,mujer,168.8,59.5,0
80,hombre,181.8,81,3
62,mujer,161.6,71.8,5
36,mujer,173.4,56.6,3
22,mujer,160.3,55.8,5
4,hombre,102.6,5,7
17,hombre,166.3,66.6,0
7,mujer,138.8,31.7,0
61,mujer,176.1,93.7,4
44,hombre,178.7,93.3,0
23,mujer,156.7,42.9,7
14,hombre,170.1,86.8,1
51,hombre,159.9,67.4,0
25,mujer,173,63.5,0
55,mujer,159.4,100,0
51,mujer,164.5,96,2
28,hombre,171.7,99,0
77,hombre,180,70,5
44,mujer,169.6,91.9,0
37,mujer,171.1,58.3,0
20,mujer,149.6,43,7
42,mujer,173.7,89.9,0
16,hombre,164.7,55.2,4
0,mujer,NA,6.7,0
17,mujer,160.3,42.3,7
42,hombre,173.1,108.3,0
29,hombre,175.4,90.1,0
35,mujer,158.2,75.8,0
35,mujer,160.2,54.5,1
4,mujer,104.1,16.3,0
5,mujer,103.8,10,4
7,mujer,130,28.2,0
25,mujer,157,198.7,0
16,mujer,171.1,109.8,0
50,mujer,151.8,71.3,0
34,mujer,152.3,44.7,4
34,hombre,163.1,54.9,0
25,hombre,168.1,104.9,0
68,hombre,173.4,98.2,0
63,mujer,164.7,102.9,2
49,mujer,165.8,87.9,0
71,hombre,183.4,94.1,3
18,mujer,157.8,50,3
49,hombre,179.4,80,7
51,mujer,152.8,66.1,3
48,mujer,159.5,62.599999999999994,4
40,hombre,176.6,75.4,4
26,hombre,182.5,77.1,5
18,hombre,165,76.8,4
13,mujer,163.6,44.9,5
31,hombre,180.7,77.4,0
39,mujer,164,63.1,0
34,hombre,160,62.6,0
37,hombre,188.6,88.6,7
31,mujer,159.3,67.5,4
0,hombre,NA,4.7,0
24,hombre,172.1,100.6,0
36,mujer,161.7,86.9,3
80,mujer,150.3,63.2,2
4,mujer,105.1,15.8,0
58,hombre,186.4,87.7,0
63,mujer,154.5,63,2
36,mujer,157.4,41.7,6
10,mujer,155,49.6,0
3,mujer,96.5,14.7,0
33,mujer,164.3,64.4,0
54,hombre,172.2,75.5,0
55,hombre,172.2,82.4,5
1,mujer,NA,12.8,0
8,hombre,133.3,27.5,0
9,hombre,139,29.4,5
54,hombre,183.7,105.3,3
42,hombre,168.3,85.8,3
52,mujer,156.5,59.4,0
80,mujer,150.1,56.4,4
28,mujer,149.8,45.5,3
56,hombre,173.8,110.9,0
68,mujer,156.6,88.5,0
12,hombre,162.7,43.4,2
53,hombre,177.7,60.7,3
34,mujer,159.9,83.2,0
7,hombre,136.1,30,0
41,hombre,167.8,80.8,0
38,mujer,176.1,105.2,3
16,mujer,165.6,78.1,5
43,hombre,165.4,84.8,0
28,mujer,176.2,100.5,2
17,mujer,161.8,71.8,3
65,mujer,159.5,57.2,0
11,hombre,153.2,38.1,0
70,mujer,165.4,76.7,7
5,hombre,112.4,17,4
41,mujer,154.6,70.9,2
56,mujer,152,78.7,0
75,mujer,161.9,60.4,0
4,hombre,106.5,19.1,0
2,mujer,92.3,10.5,2
22,mujer,166.9,84.5,0
48,mujer,164.1,122.5,0
59,hombre,175.3,78.4,0
13,mujer,158.5,43.9,0
56,hombre,162.6,68.9,0
39,mujer,157.7,72,0
32,hombre,177.5,94.8,5
26,hombre,181.1,65.3,0
57,mujer,159.7,58.7,0
48,mujer,158.3,58.8,0
10,mujer,148.8,37.7,0
57,hombre,180.8,86.6,0
9,hombre,142.6,35.4,0
43,mujer,179.5,62.4,0
32,hombre,168.2,78,2
5,hombre,116.8,21,0
42,mujer,162.5,125.8,0
55,hombre,175.1,74.5,5
32,mujer,175.3,57.8,7
28,hombre,171.1,83,0
2,hombre,93.4,7.199999999999999,4
27,hombre,159.6,66.1,0
30,hombre,170.1,94.5,1
15,mujer,159.7,67.6,0
56,hombre,182.9,73.5,3
36,hombre,174.9,58.5,5
21,hombre,175.7,62,2
34,mujer,174.2,105.2,0
80,mujer,161.3,68,0
67,mujer,163.6,70.8,4
9,mujer,136,31.8,0
21,mujer,152,61.4,0
80,hombre,180.1,106.7,0
11,mujer,157,43,0
19,hombre,173.1,65.6,5
64,hombre,175.7,77.6,1
54,mujer,164.3,116.7,4
60,hombre,185.8,90.3,0
64,mujer,153.7,NA,0
49,hombre,178.2,69.9,5
30,hombre,160.8,67.2,0
66,hombre,174.8,110.1,0
12,hombre,142.7,64,1
28,mujer,153,60,0
42,mujer,167.8,74.6,1
22,mujer,169.1,83,0
0,hombre,NA,-4.5,5
3,mujer,NA,NA,2
13,mujer,162.8,47.8,0
63,hombre,190.5,108,1
47,hombre,179.2,82.8,0
26,hombre,178.3,94.4,3
13,mujer,162.9,48.7,5
30,mujer,NA,NA,2
31,mujer,182.5,77.2,0
9,hombre,143.4,31.8,0
13,mujer,156,43.8,1
21,mujer,156.9,47.3,2
36,hombre,176,67.3,2
9,mujer,150.6,46.6,2
44,mujer,163.5,87.9,4
77,mujer,155.8,46.9,7
45,hombre,175.1,85.3,5
29,mujer,160.9,48.9,5
46,hombre,174.7,55.8,5
38,hombre,167.6,99.4,0
7,hombre,126.9,23.9,0
15,hombre,172.8,85.5,0
23,hombre,174.7,78.8,0
59,mujer,167.2,88.4,0
6,hombre,114,18.3,5
30,mujer,170.8,65.7,0
70,hombre,170.6,105.1,0
66,mujer,162,56.1,0
59,hombre,185.3,79.4,3
78,mujer,152,59.6,0
7,mujer,128,24.2,0
7,mujer,126.3,12.7,7
29,mujer,171.4,50.3,4
43,mujer,173.2,55.3,0
46,mujer,168.6,66.1,2
49,hombre,170.3,82.6,0
28,mujer,160.8,74.5,2
45,hombre,172.6,72.3,5
49,hombre,180.9,78,0
4,mujer,110.5,14.2,3
68,mujer,160.6,59.8,1
55,mujer,160.8,92.9,6
74,mujer,177.3,67.3,0
5,hombre,117.8,14.100000000000001,5
61,hombre,174.9,89.6,2
39,hombre,162.5,51.5,5
49,hombre,172.3,116.7,0
22,mujer,155.7,73.6,2
17,hombre,173.3,50.8,5
3,hombre,100.9,11.6,3
32,hombre,178.9,87.7,0
50,hombre,168.3,68,0
39,mujer,160.8,42.7,5
73,hombre,179.4,86.7,7
22,mujer,158.3,59.1,0
16,hombre,167.3,42.2,7
6,mujer,122.9,23.9,3
50,mujer,169.7,58.3,0
78,hombre,168.6,59.1,2
50,hombre,187.5,97.4,7
57,mujer,157.8,65.3,0
24,mujer,168.8,42.3,5
5,mujer,111.6,15.3,3
80,mujer,163.3,72.3,6
29,hombre,176.2,89.4,4
52,mujer,157.9,58.3,0
30,mujer,168.4,95.3,0
63,hombre,168.8,81.3,2
9,mujer,141,20.9,7
80,hombre,176.4,73.7,0
52,hombre,183.5,108.2,3
52,mujer,144.3,39.3,0
20,mujer,157.6,54.7,0
18,mujer,155.5,45.5,7
61,mujer,167.1,100.1,0
51,mujer,156.7,57.9,2
31,mujer,165.5,83.4,5
34,mujer,166.2,70.2,7
45,hombre,167.5,73.2,0
62,mujer,154.9,71.8,0
50,mujer,155.8,79,7
3,mujer,102.2,16.5,0
34,hombre,174.8,63.3,3
78,hombre,162.4,61.1,0
24,hombre,169.7,54.6,3
49,hombre,175.8,92.9,0
39,mujer,154.9,69.8,4
50,hombre,169.2,78.5,0
51,mujer,165.9,67.1,0
80,mujer,159.2,69.7,0
51,hombre,173.8,100.9,0
1,hombre,NA,5.1,4
20,mujer,167.6,52.4,3
51,mujer,158.7,94.4,0
36,hombre,191.3,84.2,5
63,hombre,189.7,94.7,0
41,hombre,181.2,98.2,1
5,hombre,106.3,12.4,3
70,mujer,165,71.8,2
6,hombre,125.5,24.1,7
68,mujer,163,55.2,7
36,mujer,160.5,34.5,7
3,hombre,108.1,6.300000000000001,7
76,mujer,163.1,76.2,0
0,hombre,NA,4.699999999999999,3
26,hombre,180.1,145.5,0
53,mujer,169.6,55.5,3
34,hombre,178.4,71.2,2
0,hombre,NA,-5.6,6
11,mujer,134.8,19.9,5
41,hombre,187.4,95.3,0
39,hombre,181.1,73.2,0
37,mujer,166.9,49.4,5
45,hombre,175.7,82.9,0
48,hombre,169.4,89.2,0
19,mujer,169.1,82,0
62,hombre,167.7,67.1,5
38,hombre,177.8,66,3
51,hombre,181.9,84.8,0
1,hombre,NA,13,0
36,mujer,154.6,45.7,3
80,mujer,159.6,55.1,5
27,mujer,164.7,71.5,0
12,mujer,164.7,58.7,0
32,hombre,175.1,54.6,5
0,hombre,NA,-0.8999999999999999,3
32,mujer,160.5,55.5,5
65,mujer,165.7,58.8,0
38,mujer,171.2,60.9,0
11,mujer,132.6,32.1,0
33,hombre,190.3,100.2,0
0,hombre,NA,0.20000000000000018,3
6,hombre,118.5,22,0
47,mujer,175.3,90.1,3
9,hombre,145.2,16.9,7
43,mujer,167.7,67.7,6
48,hombre,183.2,74.8,0
64,mujer,163.1,67.8,0
14,hombre,164.7,47.1,0
15,hombre,157.2,37.6,3
47,hombre,178.5,89.2,0
68,mujer,166,62,0
41,mujer,155.4,56.4,0
15,mujer,151.8,53.8,0
30,hombre,173.2,76.9,0
28,mujer,155.2,44.8,4
40,hombre,188.8,89.5,0
23,mujer,156.5,44.4,0
68,hombre,172.3,69.6,0
50,hombre,173.9,73.2,2
25,hombre,165.7,52.5,3
32,mujer,155.6,81.9,0
2,hombre,97.8,7.699999999999999,5
24,mujer,167.3,59.599999999999994,3
52,mujer,152.2,61.1,0
58,hombre,190.7,119.8,0
59,mujer,147.8,71.4,1
67,mujer,162.7,110.7,0
44,hombre,200.4,162.2,0
57,hombre,169.3,70.8,0
6,hombre,122.5,23.4,0
10,mujer,144.2,43.7,0
80,hombre,172.4,80.4,0
7,hombre,120.6,16.6,3
8,mujer,143.2,55.4,4
36,mujer,153.8,88.8,4
74,mujer,162.6,61.8,0
53,hombre,171.4,59.5,4
50,hombre,175.5,85.9,3
63,hombre,175.9,61.2,5
41,hombre,166.4,67.7,5
25,mujer,163.7,47.2,7
55,mujer,145.6,40.5,7
23,hombre,167.3,104.9,0
22,hombre,163.2,74,3
20,mujer,174.3,75.2,0
35,hombre,173.4,62,0
73,hombre,155.6,66.5,0
80,hombre,179,67.7,2
11,hombre,149.4,37.9,0
43,mujer,168.5,71.6,5
27,hombre,173.6,72.1,3
55,hombre,184.3,64.9,5
30,mujer,160.8,113.9,2
41,hombre,178.2,79.2,6
15,mujer,163.3,43.5,0
38,hombre,186.7,86.8,5
37,mujer,163,55.2,2
54,mujer,152.5,71.8,2
3,hombre,106.9,18.1,0
37,mujer,167.8,57.1,4
19,hombre,185.1,62.3,7
13,mujer,155.2,78.2,0
35,hombre,176.7,137.6,2
4,hombre,105,14.100000000000001,6
3,mujer,99.5,12.1,2
10,hombre,141.8,35.1,0
2,hombre,87,10.7,1
40,mujer,166.7,88.7,0
34,mujer,151.8,46.8,1
36,hombre,174.4,75.9,0
21,hombre,165.9,69.6,2
14,mujer,162.4,38.6,7
0,hombre,NA,-2.3,6
3,mujer,105.2,16.4,0
48,hombre,173.3,74.8,0
80,mujer,149.1,69.8,0
12,mujer,153.3,70.6,0
43,hombre,179.5,89.6,3
11,mujer,164.4,58.5,0
41,mujer,165.8,101.7,5
14,hombre,168.5,59.6,1
28,mujer,177.7,92.9,0
6,hombre,118.4,18.9,3
80,mujer,154.1,49,0
64,hombre,163.5,73.6,0
39,mujer,159.3,46.1,1
33,hombre,187.2,90.3,4
68,hombre,167.5,74.8,0
35,hombre,170.8,65.3,0
21,hombre,166,93.7,0
67,mujer,170.3,97.8,0
27,hombre,166.5,56.2,3
21,mujer,160.7,65.6,0
65,hombre,166.6,50.9,7
80,hombre,173,81,0
25,hombre,169.1,93.3,5
24,mujer,160.6,65.3,0
35,hombre,173.6,81.2,0
13,hombre,164.3,83.9,0
56,hombre,169.4,74,5
3,hombre,101,15.6,0
8,hombre,125.9,15,6
11,mujer,154.4,48.8,0
66,mujer,153.4,73.9,0
41,hombre,172.7,85.8,3
36,hombre,186.7,134.9,0
9,mujer,143,40.9,0
12,mujer,164.3,45,0
4,hombre,98.8,9.4,3
8,mujer,156.1,66.3,0
27,hombre,178.7,72.5,1
19,mujer,159.6,47.8,2
13,mujer,162.3,50.7,0
27,mujer,158.8,45.3,5
59,hombre,171.5,89.7,0
49,hombre,157.1,60.9,0
38,mujer,165,71.9,0
15,mujer,161.2,39.5,5
75,hombre,171.1,58.5,7
55,hombre,173.6,68,0
18,mujer,151,31.5,7
18,hombre,172.8,71.6,0
14,hombre,170.2,54.8,0
23,hombre,173.6,56.5,3
7,mujer,133.5,29.5,0
80,mujer,160,52,3
7,hombre,128.4,20.6,3
3,hombre,105.9,9.3,6
17,mujer,168.6,47.2,4
58,hombre,176.2,70.6,2
49,mujer,163.4,78.4,0
25,hombre,168.3,90.5,0
8,hombre,128.8,23.1,0
74,hombre,165.1,81.3,0
4,hombre,104.5,8.6,7
9,mujer,141.7,59.9,1
65,hombre,171.7,64.7,1
73,mujer,156.7,66.2,2
80,hombre,178.8,82.9,2
70,mujer,156.4,91.9,7
27,mujer,166.1,65.7,0
0,hombre,NA,3.2,3
76,mujer,164.3,73.7,5
4,mujer,106.8,15.8,0
74,hombre,174.3,81.7,3
46,mujer,171.5,71.5,0
15,mujer,167,53.1,0
17,mujer,173.1,77.1,0
70,mujer,166.3,71.8,0
77,hombre,182,91.4,1
67,hombre,169.1,110.2,0
7,mujer,130,32.3,0
11,mujer,151.8,39.5,0
24,hombre,173.2,59.8,5
33,hombre,183.9,71.2,0
40,mujer,154.5,60.6,0
63,hombre,162.4,79.8,0
80,hombre,170.3,92,0
74,hombre,172,68.6,6
36,mujer,163.6,63.2,6
20,mujer,160.7,48.2,3
40,mujer,154.4,57.9,0
21,mujer,158.6,63.7,4
0,hombre,NA,5.6,0
22,hombre,177.1,94.6,0
63,hombre,182.8,75.5,2
16,hombre,172.6,53.7,4
12,hombre,143.1,30.7,0
40,hombre,192.9,77.9,0
33,hombre,168.8,66.2,2
38,mujer,159.4,75.7,3
38,hombre,181.7,87.7,0
7,mujer,114.8,17.1,3
24,hombre,162.7,56.3,0
53,hombre,171.8,79.5,2
62,hombre,178.5,125.7,2
5,hombre,108,9.7,5
24,mujer,161.1,44.5,3
64,hombre,182.3,88.9,3
42,mujer,159.2,45.4,4
50,mujer,146.7,93.1,6
6,hombre,128.4,28.2,1
34,hombre,173.2,65.1,6
57,mujer,154.3,82.4,0
4,hombre,100.8,13.1,2
45,mujer,161.5,65.4,0
80,hombre,182.6,NA,1
59,hombre,183.7,71.3,3
53,hombre,181,102.6,0
12,hombre,158.6,73.9,0
5,hombre,111.9,21.4,0
33,hombre,165.7,78.9,2
3,hombre,100.7,17.1,0
2,hombre,95.3,10.1,3
47,hombre,173.7,85.5,2
19,mujer,151.7,42,2
4,mujer,106.8,20,0
53,mujer,157.5,53.1,2
77,mujer,150.9,73.8,0
49,mujer,156.1,84.3,4
30,mujer,158.2,48.8,0
17,mujer,167.5,104.6,0
57,mujer,168.4,120.2,0
37,hombre,174.5,67.8,6
56,mujer,145.4,67.9,0
19,hombre,173.3,62.9,0
62,mujer,166.1,90.6,5
39,hombre,175.7,70.2,2
28,hombre,184.6,101.7,0
43,hombre,173.6,85.5,0
69,hombre,173.6,113.9,0
20,mujer,164.2,69.3,6
42,hombre,181.7,94.1,0
24,hombre,184.1,76,0
46,hombre,168.6,106.6,0
60,mujer,162.9,72.4,0
65,mujer,154.7,70.3,0
80,hombre,175.4,71.5,0
66,mujer,159,80.9,5
28,hombre,177.3,92.3,0
0,mujer,NA,6.7,0
27,hombre,175.8,91.8,3
60,hombre,168.8,76.8,1
