Edad,Sexo,Estatura,Peso,DiasDeporte
63,hombre,172.1,87.3,0
13,hombre,165.4,54,0
4,mujer,107,16.6,0
13,hombre,156,55.1,0
1,hombre,NA,8.7,2
43,mujer,166.5,66.8,5
0,hombre,NA,9.3,0
42,mujer,157.9,75.3,2
1,mujer,NA,12.7,0
24,mujer,174.1,75.9,0
0,mujer,NA,3,5
49,mujer,155.7,60.3,0
23,mujer,162.4,49.3,0
46,mujer,168.4,69.8,6
80,mujer,146.5,42.5,0
20,mujer,169.2,81.4,0
51,mujer,163.9,48.1,4
53,mujer,154.8,69.1,0
30,mujer,166.9,62.900000000000006,5
24,hombre,167.3,79.5,0
11,hombre,158.4,46.2,7
37,mujer,155.5,71.3,2
8,hombre,130.1,27.8,0
60,hombre,177.1,69.2,0
73,hombre,173.6,74.4,0
23,hombre,179.2,93.5,3
65,mujer,165.8,75.5,0
16,hombre,167.7,67.9,0
14,mujer,157.8,58.1,0
20,mujer,168.1,46.5,3
36,mujer,154.6,70.7,2
55,mujer,NA,NA,0
11,mujer,162.3,81.4,0
9,mujer,129.3,28.8,0
80,mujer,161.3,58.7,7
18,mujer,157.4,51.3,7
80,mujer,158.3,58.1,0
55,mujer,163.6,66.7,3
25,mujer,167.6,99.3,2
44,mujer,168.8,59.5,0
80,hombre,181.8,82.5,3
62,mujer,161.6,74.3,5
36,mujer,173.4,58.1,3
22,mujer,160.3,58.3,5
4,hombre,102.6,8.5,7
17,hombre,166.3,66.6,0
7,mujer,138.8,31.7,0
61,mujer,176.1,95.7,4
44,hombre,178.7,93.3,0
23,mujer,156.7,46.4,7
14,hombre,170.1,87.3,1
51,hombre,159.9,67.4,0
25,mujer,173,63.5,0
55,mujer,159.4,100,0
51,mujer,164.5,97,2
28,hombre,171.7,99,0
77,hombre,180,72.5,5
44,mujer,169.6,91.9,0
37,mujer,171.1,58.3,0
20,mujer,149.6,46.5,7
42,mujer,173.7,89.9,0
16,hombre,164.7,57.2,4
0,mujer,NA,6.7,0
17,mujer,160.3,45.8,7
42,hombre,173.1,108.3,0
29,hombre,175.4,90.1,0
35,mujer,158.2,75.8,0
35,mujer,160.2,55,1
4,mujer,104.1,16.3,0
5,mujer,103.8,12,4
7,mujer,130,28.2,0
25,mujer,157,198.7,0
16,mujer,171.1,109.8,0
50,mujer,151.8,71.3,0
34,mujer,152.3,46.7,4
34,hombre,163.1,54.9,0
25,hombre,168.1,104.9,0
68,hombre,173.4,98.2,0
63,mujer,164.7,103.9,2
49,mujer,165.8,87.9,0
71,hombre,183.4,95.6,3
18,mujer,157.8,51.5,3
49,hombre,179.4,83.5,7
51,mujer,152.8,67.6,3
48,mujer,159.5,64.6,4
40,hombre,176.6,77.4,4
26,hombre,182.5,79.6,5
18,hombre,165,78.8,4
13,mujer,163.6,47.4,5
31,hombre,180.7,77.4,0
39,mujer,164,63.1,0
34,hombre,160,62.6,0
37,hombre,188.6,92.1,7
31,mujer,159.3,69.5,4
0,hombre,NA,4.7,0
24,hombre,172.1,100.6,0
36,mujer,161.7,88.4,3
80,mujer,150.3,64.2,2
4,mujer,105.1,15.8,0
58,hombre,186.4,87.7,0
63,mujer,154.5,64,2
36,mujer,157.4,44.7,6
10,mujer,155,49.6,0
3,mujer,96.5,14.7,0
33,mujer,164.3,64.4,0
54,hombre,172.2,75.5,0
55,hombre,172.2,84.9,5
1,mujer,NA,12.8,0
8,hombre,133.3,27.5,0
9,hombre,139,31.9,5
54,hombre,183.7,106.8,3
42,hombre,168.3,87.3,3
52,mujer,156.5,59.4,0
80,mujer,150.1,58.4,4
28,mujer,149.8,47,3
56,hombre,173.8,110.9,0
68,mujer,156.6,88.5,0
12,hombre,162.7,44.4,2
53,hombre,177.7,62.2,3
34,mujer,159.9,83.2,0
7,hombre,136.1,30,0
41,hombre,167.8,80.8,0
38,mujer,176.1,106.7,3
16,mujer,165.6,80.6,5
43,hombre,165.4,84.8,0
28,mujer,176.2,101.5,2
17,mujer,161.8,73.3,3
65,mujer,159.5,57.2,0
11,hombre,153.2,38.1,0
70,mujer,165.4,80.2,7
5,hombre,112.4,19,4
41,mujer,154.6,71.9,2
56,mujer,152,78.7,0
75,mujer,161.9,60.4,0
4,hombre,106.5,19.1,0
2,mujer,92.3,11.5,2
22,mujer,166.9,84.5,0
48,mujer,164.1,122.5,0
59,hombre,175.3,78.4,0
13,mujer,158.5,43.9,0
56,hombre,162.6,68.9,0
39,mujer,157.7,72,0
32,hombre,177.5,97.3,5
26,hombre,181.1,65.3,0
57,mujer,159.7,58.7,0
48,mujer,158.3,58.8,0
10,mujer,148.8,37.7,0
57,hombre,180.8,86.6,0
9,hombre,142.6,35.4,0
43,mujer,179.5,62.4,0
32,hombre,168.2,79,2
5,hombre,116.8,21,0
42,mujer,162.5,125.8,0
55,hombre,175.1,77,5
32,mujer,175.3,61.3,7
28,hombre,171.1,83,0
2,hombre,93.4,9.2,4
27,hombre,159.6,66.1,0
30,hombre,170.1,95,1
15,mujer,159.7,67.6,0
56,hombre,182.9,75,3
36,hombre,174.9,61,5
21,hombre,175.7,63,2
34,mujer,174.2,105.2,0
80,mujer,161.3,68,0
67,mujer,163.6,72.8,4
9,mujer,136,31.8,0
21,mujer,152,61.4,0
80,hombre,180.1,106.7,0
11,mujer,157,43,0
19,hombre,173.1,68.1,5
64,hombre,175.7,78.1,1
54,mujer,164.3,118.7,4
60,hombre,185.8,90.3,0
64,mujer,153.7,NA,0
49,hombre,178.2,72.4,5
30,hombre,160.8,67.2,0
66,hombre,174.8,110.1,0
12,hombre,142.7,64.5,1
28,mujer,153,60,0
42,mujer,167.8,75.1,1
22,mujer,169.1,83,0
0,hombre,NA,-2,5
3,mujer,NA,NA,2
13,mujer,162.8,47.8,0
63,hombre,190.5,108.5,1
47,hombre,179.2,82.8,0
26,hombre,178.3,95.9,3
13,mujer,162.9,51.2,5
30,mujer,NA,NA,2
31,mujer,182.5,77.2,0
9,hombre,143.4,31.8,0
13,mujer,156,44.3,1
21,mujer,156.9,48.3,2
36,hombre,176,68.3,2
9,mujer,150.6,47.6,2
44,mujer,163.5,89.9,4
77,mujer,155.8,50.4,7
45,hombre,175.1,87.8,5
29,mujer,160.9,51.4,5
46,hombre,174.7,58.3,5
38,hombre,167.6,99.4,0
7,hombre,126.9,23.9,0
15,hombre,172.8,85.5,0
23,hombre,174.7,78.8,0
59,mujer,167.2,88.4,0
6,hombre,114,20.8,5
30,mujer,170.8,65.7,0
70,hombre,170.6,105.1,0
66,mujer,162,56.1,0
59,hombre,185.3,80.9,3
78,mujer,152,59.6,0
7,mujer,128,24.2,0
7,mujer,126.3,16.2,7
29,mujer,171.4,52.3,4
43,mujer,173.2,55.3,0
46,mujer,168.6,67.1,2
49,hombre,170.3,82.6,0
28,mujer,160.8,75.5,2
45,hombre,172.6,74.8,5
49,hombre,180.9,78,0
4,mujer,110.5,15.7,3
68,mujer,160.6,60.3,1
55,mujer,160.8,95.9,6
74,mujer,177.3,67.3,0
5,hombre,117.8,16.6,5
61,hombre,174.9,90.6,2
39,hombre,162.5,54,5
49,hombre,172.3,116.7,0
22,mujer,155.7,74.6,2
17,hombre,173.3,53.3,5
3,hombre,100.9,13.1,3
32,hombre,178.9,87.7,0
50,hombre,168.3,68,0
39,mujer,160.8,45.2,5
73,hombre,179.4,90.2,7
22,mujer,158.3,59.1,0
16,hombre,167.3,45.7,7
6,mujer,122.9,25.4,3
50,mujer,169.7,58.3,0
78,hombre,168.6,60.1,2
50,hombre,187.5,100.9,7
57,mujer,157.8,65.3,0
24,mujer,168.8,44.8,5
5,mujer,111.6,16.8,3
80,mujer,163.3,75.3,6
29,hombre,176.2,91.4,4
52,mujer,157.9,58.3,0
30,mujer,168.4,95.3,0
63,hombre,168.8,82.3,2
9,mujer,141,24.4,7
80,hombre,176.4,73.7,0
52,hombre,183.5,109.7,3
52,mujer,144.3,39.3,0
20,mujer,157.6,54.7,0
18,mujer,155.5,49,7
61,mujer,167.1,100.1,0
51,mujer,156.7,58.9,2
31,mujer,165.5,85.9,5
34,mujer,166.2,73.7,7
45,hombre,167.5,73.2,0
62,mujer,154.9,71.8,0
50,mujer,155.8,82.5,7
3,mujer,102.2,16.5,0
34,hombre,174.8,64.8,3
78,hombre,162.4,61.1,0
24,hombre,169.7,56.1,3
49,hombre,175.8,92.9,0
39,mujer,154.9,71.8,4
50,hombre,169.2,78.5,0
51,mujer,165.9,67.1,0
80,mujer,159.2,69.7,0
51,hombre,173.8,100.9,0
1,hombre,NA,7.1,4
20,mujer,167.6,53.9,3
51,mujer,158.7,94.4,0
36,hombre,191.3,86.7,5
63,hombre,189.7,94.7,0
41,hombre,181.2,98.7,1
5,hombre,106.3,13.9,3
70,mujer,165,72.8,2
6,hombre,125.5,27.6,7
68,mujer,163,58.7,7
36,mujer,160.5,38,7
3,hombre,108.1,9.8,7
76,mujer,163.1,76.2,0
0,hombre,NA,6.199999999999999,3
26,hombre,180.1,145.5,0
53,mujer,169.6,57,3
34,hombre,178.4,72.2,2
0,hombre,NA,-2.6,6
11,mujer,134.8,22.4,5
41,hombre,187.4,95.3,0
39,hombre,181.1,73.2,0
37,mujer,166.9,51.9,5
45,hombre,175.7,82.9,0
48,hombre,169.4,89.2,0
19,mujer,169.1,82,0
62,hombre,167.7,69.6,5
38,hombre,177.8,67.5,3
51,hombre,181.9,84.8,0
1,hombre,NA,13,0
36,mujer,154.6,47.2,3
80,mujer,159.6,57.6,5
27,mujer,164.7,71.5,0
12,mujer,164.7,58.7,0
32,hombre,175.1,57.1,5
0,hombre,NA,0.6000000000000001,3
32,mujer,160.5,58,5
65,mujer,165.7,58.8,0
38,mujer,171.2,60.9,0
11,mujer,132.6,32.1,0
33,hombre,190.3,100.2,0
0,hombre,NA,1.7000000000000002,3
6,hombre,118.5,22,0
47,mujer,175.3,91.6,3
9,hombre,145.2,20.4,7
43,mujer,167.7,70.7,6
48,hombre,183.2,74.8,0
64,mujer,163.1,67.8,0
14,hombre,164.7,47.1,0
15,hombre,157.2,39.1,3
47,hombre,178.5,89.2,0
68,mujer,166,62,0
41,mujer,155.4,56.4,0
15,mujer,151.8,53.8,0
30,hombre,173.2,76.9,0
28,mujer,155.2,46.8,4
40,hombre,188.8,89.5,0
23,mujer,156.5,44.4,0
68,hombre,172.3,69.6,0
50,hombre,173.9,74.2,2
25,hombre,165.7,54,3
32,mujer,155.6,81.9,0
2,hombre,97.8,10.2,5
24,mujer,167.3,61.099999999999994,3
52,mujer,152.2,61.1,0
58,hombre,190.7,119.8,0
59,mujer,147.8,71.9,1
67,mujer,162.7,110.7,0
44,hombre,200.4,162.2,0
57,hombre,169.3,70.8,0
6,hombre,122.5,23.4,0
10,mujer,144.2,43.7,0
80,hombre,172.4,80.4,0
7,hombre,120.6,18.1,3
8,mujer,143.2,57.4,4
36,mujer,153.8,90.8,4
74,mujer,162.6,61.8,0
53,hombre,171.4,61.5,4
50,hombre,175.5,87.4,3
63,hombre,175.9,63.7,5
41,hombre,166.4,70.2,5
25,mujer,163.7,50.7,7
55,mujer,145.6,44,7
23,hombre,167.3,104.9,0
22,hombre,163.2,75.5,3
20,mujer,174.3,75.2,0
35,hombre,173.4,62,0
73,hombre,155.6,66.5,0
80,hombre,179,68.7,2
11,hombre,149.4,37.9,0
43,mujer,168.5,74.1,5
27,hombre,173.6,73.6,3
55,hombre,184.3,67.4,5
30,mujer,160.8,114.9,2
41,hombre,178.2,82.2,6
15,mujer,163.3,43.5,0
38,hombre,186.7,89.3,5
37,mujer,163,56.2,2
54,mujer,152.5,72.8,2
3,hombre,106.9,18.1,0
37,mujer,167.8,59.1,4
19,hombre,185.1,65.8,7
13,mujer,155.2,78.2,0
35,hombre,176.7,138.6,2
4,hombre,105,17.1,6
3,mujer,99.5,13.1,2
10,hombre,141.8,35.1,0
2,hombre,87,11.2,1
40,mujer,166.7,88.7,0
34,mujer,151.8,47.3,1
36,hombre,174.4,75.9,0
21,hombre,165.9,70.6,2
14,mujer,162.4,42.1,7
0,hombre,NA,0.7000000000000002,6
3,mujer,105.2,16.4,0
48,hombre,173.3,74.8,0
80,mujer,149.1,69.8,0
12,mujer,153.3,70.6,0
43,hombre,179.5,91.1,3
11,mujer,164.4,58.5,0
41,mujer,165.8,104.2,5
14,hombre,168.5,60.1,1
28,mujer,177.7,92.9,0
6,hombre,118.4,20.4,3
80,mujer,154.1,49,0
64,hombre,163.5,73.6,0
39,mujer,159.3,46.6,1
33,hombre,187.2,92.3,4
68,hombre,167.5,74.8,0
35,hombre,170.8,65.3,0
21,hombre,166,93.7,0
67,mujer,170.3,97.8,0
27,hombre,166.5,57.7,3
21,mujer,160.7,65.6,0
65,hombre,166.6,54.4,7
80,hombre,173,81,0
25,hombre,169.1,95.8,5
24,mujer,160.6,65.3,0
35,hombre,173.6,81.2,0
13,hombre,164.3,83.9,0
56,hombre,169.4,76.5,5
3,hombre,101,15.6,0
8,hombre,125.9,18,6
11,mujer,154.4,48.8,0
66,mujer,153.4,73.9,0
41,hombre,172.7,87.3,3
36,hombre,186.7,134.9,0
9,mujer,143,40.9,0
12,mujer,164.3,45,0
4,hombre,98.8,10.9,3
8,mujer,156.1,66.3,0
27,hombre,178.7,73,1
19,mujer,159.6,48.8,2
13,mujer,162.3,50.7,0
27,mujer,158.8,47.8,5
59,hombre,171.5,89.7,0
49,hombre,157.1,60.9,0
38,mujer,165,71.9,0
15,mujer,161.2,42,5
75,hombre,171.1,62,7
55,hombre,173.6,68,0
18,mujer,151,35,7
18,hombre,172.8,71.6,0
14,hombre,170.2,54.8,0
23,hombre,173.6,58,3
7,mujer,133.5,29.5,0
80,mujer,160,53.5,3
7,hombre,128.4,22.1,3
3,hombre,105.9,12.3,6
17,mujer,168.6,49.2,4
58,hombre,176.2,71.6,2
49,mujer,163.4,78.4,0
25,hombre,168.3,90.5,0
8,hombre,128.8,23.1,0
74,hombre,165.1,81.3,0
4,hombre,104.5,12.1,7
9,mujer,141.7,60.4,1
65,hombre,171.7,65.2,1
73,mujer,156.7,67.2,2
80,hombre,178.8,83.9,2
70,mujer,156.4,95.4,7
27,mujer,166.1,65.7,0
0,hombre,NA,4.7,3
76,mujer,164.3,76.2,5
4,mujer,106.8,15.8,0
74,hombre,174.3,83.2,3
46,mujer,171.5,71.5,0
15,mujer,167,53.1,0
17,mujer,173.1,77.1,0
70,mujer,166.3,71.8,0
77,hombre,182,91.9,1
67,hombre,169.1,110.2,0
7,mujer,130,32.3,0
11,mujer,151.8,39.5,0
24,hombre,173.2,62.3,5
33,hombre,183.9,71.2,0
40,mujer,154.5,60.6,0
63,hombre,162.4,79.8,0
80,hombre,170.3,92,0
74,hombre,172,71.6,6
36,mujer,163.6,66.2,6
20,mujer,160.7,49.7,3
40,mujer,154.4,57.9,0
21,mujer,158.6,65.7,4
0,hombre,NA,5.6,0
22,hombre,177.1,94.6,0
63,hombre,182.8,76.5,2
16,hombre,172.6,55.7,4
12,hombre,143.1,30.7,0
40,hombre,192.9,77.9,0
33,hombre,168.8,67.2,2
38,mujer,159.4,77.2,3
38,hombre,181.7,87.7,0
7,mujer,114.8,18.6,3
24,hombre,162.7,56.3,0
53,hombre,171.8,80.5,2
62,hombre,178.5,126.7,2
5,hombre,108,12.2,5
24,mujer,161.1,46,3
64,hombre,182.3,90.4,3
42,mujer,159.2,47.4,4
50,mujer,146.7,96.1,6
6,hombre,128.4,28.7,1
34,hombre,173.2,68.1,6
57,mujer,154.3,82.4,0
4,hombre,100.8,14.1,2
45,mujer,161.5,65.4,0
80,hombre,182.6,NA,1
59,hombre,183.7,72.8,3
53,hombre,181,102.6,0
12,hombre,158.6,73.9,0
5,hombre,111.9,21.4,0
33,hombre,165.7,79.9,2
3,hombre,100.7,17.1,0
2,hombre,95.3,11.6,3
47,hombre,173.7,86.5,2
19,mujer,151.7,43,2
4,mujer,106.8,20,0
53,mujer,157.5,54.1,2
77,mujer,150.9,73.8,0
49,mujer,156.1,86.3,4
30,mujer,158.2,48.8,0
17,mujer,167.5,104.6,0
57,mujer,168.4,120.2,0
37,hombre,174.5,70.8,6
56,mujer,145.4,67.9,0
19,hombre,173.3,62.9,0
62,mujer,166.1,93.1,5
39,hombre,175.7,71.2,2
28,hombre,184.6,101.7,0
43,hombre,173.6,85.5,0
69,hombre,173.6,113.9,0
20,mujer,164.2,72.3,6
42,hombre,181.7,94.1,0
24,hombre,184.1,76,0
46,hombre,168.6,106.6,0
60,mujer,162.9,72.4,0
65,mujer,154.7,70.3,0
80,hombre,175.4,71.5,0
66,mujer,159,83.4,5
28,hombre,177.3,92.3,0
0,mujer,NA,6.7,0
27,hombre,175.8,93.3,3
60,hombre,168.8,77.3,1
